file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
audios\recording0.wav,happiness,0.3243039994769626,0.1612330349449683,disgust,0.236854666074117,0.04190210229740168,sadness,0.16990198640911666,0.042391778527754435,0.40456036,0.21322602,0.30398446,,audios\recording0.wav
audios\recording1.wav,disgust,0.3024329676009991,0.051977028785405416,happiness,0.2928769605689579,0.08064583807447327,anger,0.15008349617322286,0.027119049077728864,0.31021744,0.07040577,0.21649608,,audios\recording1.wav
audios\recording2.wav,happiness,0.3815524080064561,0.2084360248697946,disgust,0.2564078053942433,0.017690670311045365,neutral,0.14038288335781546,0.09879145978175304,0.45454404,0.41314495,0.44354674,,audios\recording2.wav
audios\recording4.wav,happiness,0.34234331369400023,0.07985796567874133,disgust,0.3286968208683862,0.1034234807588796,neutral,0.13855856459001425,0.0965798223791906,0.5156394,0.3206323,0.3596486,,audios\recording4.wav
audios\recording5.wav,disgust,0.4425147891044617,0.290114277776466,happiness,0.20892289419968924,0.07269393468879606,neutral,0.1431472068317924,0.0998987375743486,0.35135996,0.2369436,0.23903096,,audios\recording5.wav
audios\recording3.wav,disgust,0.33873061996919135,0.10483733756004039,happiness,0.3300538091306333,0.0923920977211939,neutral,0.13269410486746994,0.0930040189599755,0.326645,0.2808396,0.3560002,,audios\recording3.wav
audios\recording6.wav,disgust,0.44257510715060766,0.2508390253360918,happiness,0.2380661294636903,0.04274367729793278,neutral,0.13742141440640102,0.09743807058243005,0.54711944,0.63150287,0.5646293,,audios\recording6.wav
audios\recording7.wav,disgust,0.38466789722442635,0.18225445853280686,happiness,0.23084826429684957,0.027116323897073896,neutral,0.1355893177906465,0.09654851169046036,0.5594576,0.71899307,0.6415511,,audios\recording7.wav
audios\recording0.wav,happiness,0.33234097330658524,0.1364614404781621,disgust,0.30583110080824955,0.08797045624696696,neutral,0.16253029292794288,0.11220852163587144,0.40925136,0.54556036,0.5184563,,audios\recording0.wav
audios\recording1.wav,happiness,0.3906434395578173,0.15186822637562858,disgust,0.23630905758451534,0.016222772035413828,anger,0.14859549500324107,0.017002194898250608,0.6669479,0.77154815,0.71171904,,audios\recording1.wav
